part_sg_partido,desp_tx_segmento_despesa,desp_tx_tipo_despesa,data_nr_ano,data_tx_ano_mes,part_qt_responsaveis,part_qt_deputados,part_qt_documentos,part_qt_fornecedores,part_vl_total_documento,part_vl_total_glosa,part_vl_total_liquido,part_vl_medio_liquido,part_pc_participacao_segmento
PP,Locomoção,Locação Ou Fretamento De Aeronaves,2025,2025-06,1,1,2,2,10500.00,0.00,10500.00,5250.000000,0.54
PP,Comunicação,Telefonia,2025,2025-06,25,25,50,13,20425.22,1533.21,18892.01,377.840200,0.98
PP,Outros,"Passagens Terrestres, Marítimas Ou Fluviais",2025,2025-06,4,4,10,8,1506.74,0.00,1506.74,150.674000,0.08
PP,Outros,Manutenção De Escritório De Apoio À Atividade Parlamentar,2025,2025-06,39,39,156,113,256949.51,1423.80,255525.71,1637.985321,13.21
PP,Alimentação,Fornecimento De Alimentação Do Parlamentar,2025,2025-06,14,14,70,52,6046.99,32.72,6014.27,85.918143,0.31
PP,Publicidade,Assinatura De Publicações,2025,2025-06,1,1,1,1,179.90,0.00,179.90,179.900000,0.01
PP,Outros,Serviço De Segurança Prestado Por Empresa Especializada.,2025,2025-07,4,4,4,4,10129.95,0.00,10129.95,2532.487500,0.45
PP,Outros,"Passagens Terrestres, Marítimas Ou Fluviais",2025,2025-07,4,4,8,5,1346.64,0.00,1346.64,168.330000,0.06
PP,Locomoção,Locação Ou Fretamento De Veículos Automotores,2025,2025-07,39,39,57,38,397069.38,32.95,397036.43,6965.551404,17.49
PP,Viagens,Passagem Aérea - Reembolso,2025,2025-07,2,2,2,2,58557.10,7801.20,50755.90,25377.950000,2.24
PP,Outros,Serviços Postais,2025,2025-07,1,1,1,1,114.00,0.00,114.00,114.000000,0.01
PP,Hotéis,"Hospedagem ,exceto Do Parlamentar No Distrito Federal.",2025,2025-07,17,17,90,52,32176.88,11.72,32165.16,357.390667,1.42
PP,Combustível,Combustíveis E Lubrificantes.,2025,2025-07,43,43,606,360,223650.46,1092.68,222557.78,367.257063,9.80
PP,Publicidade,Assinatura De Publicações,2025,2025-07,1,1,1,1,179.90,0.00,179.90,179.900000,0.01
PP,Outros,Manutenção De Escritório De Apoio À Atividade Parlamentar,2025,2025-07,40,40,163,122,264113.53,1615.44,262498.09,1610.417730,11.56
PP,Outros,"Serviço De Táxi, Pedágio E Estacionamento",2025,2025-07,13,13,124,23,9173.73,84.96,9088.77,73.296532,0.40
PP,Viagens,Passagem Aérea - Sigepa,2025,2025-07,45,45,277,0,299321.57,0.00,296344.95,740.862375,13.05
PP,Comunicação,Telefonia,2025,2025-07,25,25,51,15,20732.95,2870.76,17862.19,350.239020,0.79
PP,Publicidade,Divulgação Da Atividade Parlamentar.,2025,2025-07,44,44,196,163,965806.71,0.00,965806.71,4927.585255,42.54
PP,Alimentação,Fornecimento De Alimentação Do Parlamentar,2025,2025-07,12,12,60,43,4277.15,34.05,4243.10,70.718333,0.19
PP,Viagens,Passagem Aérea - Sigepa,2025,2025-08,3,3,4,0,-5734.65,0.00,-5734.65,-1433.662500,-0.33
PP,Outros,"Participação Em Curso, Palestra Ou Evento Similar",2025,2025-08,1,1,1,1,597.00,0.00,597.00,597.000000,0.03
PP,Comunicação,Telefonia,2025,2025-08,27,27,52,11,19560.87,1806.73,17754.14,341.425769,1.02
PP,Locomoção,Locação Ou Fretamento De Veículos Automotores,2025,2025-08,38,38,52,39,399043.62,340.58,398703.04,7667.366154,22.81
PP,Viagens,Passagem Aérea - Rpa,2025,2025-08,5,5,8,2,11626.87,0.00,11626.87,1453.358750,0.67
PP,Outros,Manutenção De Escritório De Apoio À Atividade Parlamentar,2025,2025-08,38,38,154,110,260827.88,919.18,259908.70,1687.718831,14.87
PP,Outros,Serviço De Segurança Prestado Por Empresa Especializada.,2025,2025-08,3,3,3,3,9900.95,0.00,9900.95,3300.316667,0.57
PP,Viagens,Passagem Aérea - Reembolso,2025,2025-08,3,3,3,3,10967.44,0.00,10967.44,3655.813333,0.63
PP,Combustível,Combustíveis E Lubrificantes.,2025,2025-08,43,43,584,323,192749.79,393.88,192355.91,329.376558,11.00
PP,Publicidade,Divulgação Da Atividade Parlamentar.,2025,2025-08,42,42,201,169,821465.48,3416.03,817436.09,4066.846219,46.76
PP,Outros,"Passagens Terrestres, Marítimas Ou Fluviais",2025,2025-08,1,1,1,1,180.00,0.00,180.00,180.000000,0.01
PP,Outros,"Serviço De Táxi, Pedágio E Estacionamento",2025,2025-08,12,12,101,23,7009.26,76.52,6932.74,68.640990,0.40
PP,Hotéis,"Hospedagem ,exceto Do Parlamentar No Distrito Federal.",2025,2025-08,16,16,48,31,20105.32,0.00,20105.32,418.860833,1.15
PP,Publicidade,Assinatura De Publicações,2025,2025-08,1,1,1,1,179.90,0.00,179.90,179.900000,0.01
PP,Alimentação,Fornecimento De Alimentação Do Parlamentar,2025,2025-08,13,13,83,51,7202.68,88.36,7114.32,85.714699,0.41
PP,Publicidade,Assinatura De Publicações,2025,2025-09,1,1,1,1,179.90,0.00,179.90,179.900000,0.01
PP,Publicidade,Divulgação Da Atividade Parlamentar.,2025,2025-09,44,44,210,176,740923.20,0.00,740923.20,3528.205714,43.95
PP,Comunicação,Telefonia,2025,2025-09,26,26,48,11,19207.35,1416.38,17790.97,370.645208,1.06
PP,Outros,"Serviço De Táxi, Pedágio E Estacionamento",2025,2025-09,14,14,141,26,7606.53,58.60,7547.93,53.531418,0.45
PP,Hotéis,"Hospedagem ,exceto Do Parlamentar No Distrito Federal.",2025,2025-09,20,20,72,43,35277.44,49.41,35228.03,489.278194,2.09
PP,Locomoção,Locação Ou Fretamento De Veículos Automotores,2025,2025-09,36,36,53,36,384459.16,33.95,384425.21,7253.305849,22.80
PP,Outros,Serviços Postais,2025,2025-09,3,3,3,2,2070.55,0.00,2070.55,690.183333,0.12
PP,Outros,Serviço De Segurança Prestado Por Empresa Especializada.,2025,2025-09,4,4,4,4,10129.95,0.00,10129.95,2532.487500,0.60
PP,Locomoção,Locação Ou Fretamento De Aeronaves,2025,2025-09,1,1,1,1,8000.00,0.00,8000.00,8000.000000,0.47
PP,Outros,"Passagens Terrestres, Marítimas Ou Fluviais",2025,2025-09,2,2,5,4,635.48,10.31,625.17,125.034000,0.04
PP,Outros,Manutenção De Escritório De Apoio À Atividade Parlamentar,2025,2025-09,38,38,162,112,261285.21,1161.69,260123.52,1605.700741,15.43
PP,Combustível,Combustíveis E Lubrificantes.,2025,2025-09,43,43,618,335,210303.73,2088.42,208215.31,336.917977,12.35
PP,Viagens,Passagem Aérea - Rpa,2025,2025-09,4,4,7,3,4275.97,0.00,4275.97,610.852857,0.25
PP,Alimentação,Fornecimento De Alimentação Do Parlamentar,2025,2025-09,13,13,73,51,6411.41,154.82,6256.59,85.706712,0.37
PP,Outros,Manutenção De Escritório De Apoio À Atividade Parlamentar,2025,2025-10,37,37,145,107,239029.72,1272.08,237757.64,1639.707862,13.08
PP,Comunicação,Telefonia,2025,2025-10,27,27,50,12,16275.53,1786.34,14489.19,289.783800,0.80
PP,Alimentação,Fornecimento De Alimentação Do Parlamentar,2025,2025-10,12,12,76,46,6514.79,94.15,6420.64,84.482105,0.35
PP,Outros,"Serviço De Táxi, Pedágio E Estacionamento",2025,2025-10,14,14,110,27,8184.08,58.60,8125.48,73.868000,0.45
PP,Publicidade,Assinatura De Publicações,2025,2025-10,1,1,1,1,179.90,0.00,179.90,179.900000,0.01
PP,Combustível,Combustíveis E Lubrificantes.,2025,2025-10,43,43,576,315,194647.70,729.55,193918.15,336.663455,10.67
PP,Publicidade,Divulgação Da Atividade Parlamentar.,2025,2025-10,46,46,228,192,913816.88,0.00,911613.91,3998.306623,50.15
PP,Outros,Serviços Postais,2025,2025-10,1,1,1,1,525.70,0.00,525.70,525.700000,0.03
PP,Outros,"Passagens Terrestres, Marítimas Ou Fluviais",2025,2025-10,2,2,5,4,737.16,0.00,737.16,147.432000,0.04
PP,Hotéis,"Hospedagem ,exceto Do Parlamentar No Distrito Federal.",2025,2025-10,15,15,57,33,22866.04,0.00,22866.04,401.158596,1.26
PP,Locomoção,Locação Ou Fretamento De Veículos Automotores,2025,2025-10,36,36,53,35,399224.58,1153.43,398071.15,7510.776415,21.90
PP,Viagens,Passagem Aérea - Sigepa,2025,2025-10,1,1,1,0,-990.19,0.00,-990.19,-990.190000,-0.05
PP,Viagens,Passagem Aérea - Reembolso,2025,2025-10,1,1,1,1,5298.15,0.00,5298.15,5298.150000,0.29
PP,Viagens,Passagem Aérea - Rpa,2025,2025-10,3,3,8,3,8888.94,0.00,8888.94,1111.117500,0.49
PP,Outros,Serviço De Segurança Prestado Por Empresa Especializada.,2025,2025-10,3,3,3,3,9900.95,0.00,9900.95,3300.316667,0.54
PP,Publicidade,Divulgação Da Atividade Parlamentar.,2025,2025-11,42,42,193,166,803157.64,66.66,803090.98,4161.093161,46.25
PP,Comunicação,Telefonia,2025,2025-11,23,23,43,8,16999.95,1571.15,15428.80,358.809302,0.89
PP,Combustível,Combustíveis E Lubrificantes.,2025,2025-11,42,42,545,318,184118.06,521.91,183596.15,336.873670,10.57
PP,Viagens,Passagem Aérea - Sigepa,2025,2025-11,1,1,1,0,-1187.65,0.00,-1187.65,-1187.650000,-0.07
PP,Alimentação,Fornecimento De Alimentação Do Parlamentar,2025,2025-11,12,12,72,53,5588.30,65.30,5523.00,76.708333,0.32
PP,Locomoção,Locação Ou Fretamento De Veículos Automotores,2025,2025-11,38,38,61,37,483450.31,7666.38,475783.93,7799.736557,27.40
PP,Viagens,Passagem Aérea - Reembolso,2025,2025-11,2,2,2,1,6761.18,0.00,6761.18,3380.590000,0.39
PP,Outros,Serviço De Segurança Prestado Por Empresa Especializada.,2025,2025-11,4,4,4,4,10129.95,0.00,10129.95,2532.487500,0.58
PP,Outros,"Serviço De Táxi, Pedágio E Estacionamento",2025,2025-11,12,12,105,19,6684.17,585.52,6098.65,58.082381,0.35
PP,Publicidade,Assinatura De Publicações,2025,2025-11,1,1,1,1,179.90,0.00,179.90,179.900000,0.01
PP,Outros,Serviços Postais,2025,2025-11,1,1,1,1,208.00,0.00,208.00,208.000000,0.01
PP,Outros,"Passagens Terrestres, Marítimas Ou Fluviais",2025,2025-11,2,2,2,2,253.78,0.00,253.78,126.890000,0.01
PP,Hotéis,"Hospedagem ,exceto Do Parlamentar No Distrito Federal.",2025,2025-11,12,12,58,34,25189.63,146.60,25043.03,431.776379,1.44
PP,Outros,Manutenção De Escritório De Apoio À Atividade Parlamentar,2025,2025-11,34,34,121,91,207002.23,767.07,206235.16,1704.422810,11.88
PP,Viagens,Passagem Aérea - Rpa,2025,2025-11,2,2,3,1,-823.41,0.00,-823.41,-274.470000,-0.05
PP,Outros,Serviço De Segurança Prestado Por Empresa Especializada.,2025,2025-12,3,3,3,3,9807.71,870.00,8937.71,2979.236667,0.45
PP,Viagens,Passagem Aérea - Sigepa,2025,2025-12,1,1,1,0,-1315.93,0.00,-1315.93,-1315.930000,-0.07
PP,Hotéis,"Hospedagem ,exceto Do Parlamentar No Distrito Federal.",2025,2025-12,8,8,27,20,9610.76,0.00,9610.76,355.954074,0.49
PP,Outros,Serviços Postais,2025,2025-12,2,2,2,2,10679.00,0.00,10679.00,5339.500000,0.54
PP,Outros,"Passagens Terrestres, Marítimas Ou Fluviais",2025,2025-12,2,2,2,2,307.56,0.00,307.56,153.780000,0.02
PP,Combustível,Combustíveis E Lubrificantes.,2025,2025-12,41,41,427,248,145605.94,184.47,145395.44,340.504543,7.35
PP,Publicidade,Divulgação Da Atividade Parlamentar.,2025,2025-12,40,40,235,185,1182956.09,1633.33,1170377.12,4959.225085,59.20
PP,Alimentação,Fornecimento De Alimentação Do Parlamentar,2025,2025-12,12,12,60,42,4891.38,90.51,4800.87,80.014500,0.24
PP,Comunicação,Telefonia,2025,2025-12,23,23,42,11,15018.32,1277.91,13740.41,327.152619,0.70
PP,Outros,Manutenção De Escritório De Apoio À Atividade Parlamentar,2025,2025-12,32,32,116,88,223557.06,917.08,221332.31,1908.037155,11.20
PP,Outros,"Serviço De Táxi, Pedágio E Estacionamento",2025,2025-12,11,11,61,15,4493.78,36.70,4457.08,73.066885,0.23
PP,Locomoção,Locação Ou Fretamento De Veículos Automotores,2025,2025-12,34,34,53,31,399446.21,241.65,388433.32,7328.930566,19.65
PP,Publicidade,Assinatura De Publicações,2025,2025-12,1,1,1,1,179.90,0.00,179.90,179.900000,0.01
PP,Comunicação,Telefonia,2026,2026-01,23,23,45,9,16869.26,1398.76,15470.50,343.788889,1.07
PP,Locomoção,Locação Ou Fretamento De Aeronaves,2026,2026-01,1,1,1,1,8000.00,0.00,8000.00,8000.000000,0.56
PP,Viagens,Passagem Aérea - Reembolso,2026,2026-01,1,1,1,1,5124.42,0.00,5124.42,5124.420000,0.36
PP,Locomoção,Locação Ou Fretamento De Veículos Automotores,2026,2026-01,34,34,49,33,403264.46,1589.66,401674.78,8197.444490,27.88
PP,Outros,"Serviço De Táxi, Pedágio E Estacionamento",2026,2026-01,8,8,40,9,3650.51,12.90,3637.61,90.940250,0.25
PP,Combustível,Combustíveis E Lubrificantes.,2026,2026-01,38,38,360,229,138940.90,1057.91,137882.99,383.008306,9.57
PP,Viagens,Passagem Aérea - Rpa,2026,2026-01,1,1,4,1,610.00,0.00,610.00,152.500000,0.04
PP,Outros,Manutenção De Escritório De Apoio À Atividade Parlamentar,2026,2026-01,34,34,125,94,238245.67,3438.60,230368.13,1842.945040,15.99
PP,Outros,Serviço De Segurança Prestado Por Empresa Especializada.,2026,2026-01,2,2,2,2,9578.71,0.00,9578.71,4789.355000,0.66
PP,Alimentação,Fornecimento De Alimentação Do Parlamentar,2026,2026-01,6,6,30,28,2514.64,15.28,2499.36,83.312000,0.17
PP,Outros,Serviços Postais,2026,2026-01,1,1,2,1,318.80,0.00,318.80,159.400000,0.02
PP,Publicidade,Divulgação Da Atividade Parlamentar.,2026,2026-01,38,38,156,127,635661.57,0.00,616162.13,3924.599554,42.77
PP,Hotéis,"Hospedagem ,exceto Do Parlamentar No Distrito Federal.",2026,2026-01,7,7,21,15,9128.66,0.00,9128.66,434.698095,0.63
PP,Publicidade,Assinatura De Publicações,2026,2026-01,1,1,1,1,179.90,0.00,179.90,179.900000,0.01
PP,Viagens,Passagem Aérea - Reembolso,2026,2026-02,1,1,1,1,2994.83,0.00,2994.83,2994.830000,0.18
PP,Combustível,Combustíveis E Lubrificantes.,2026,2026-02,45,45,474,279,171036.63,183.82,170852.81,360.448966,9.99
PP,Publicidade,Assinatura De Publicações,2026,2026-02,2,2,2,2,304.80,0.00,304.80,152.400000,0.02
PP,Outros,"Serviço De Táxi, Pedágio E Estacionamento",2026,2026-02,12,12,51,17,7029.36,186.94,6842.42,134.165098,0.40
PP,Outros,"Passagens Terrestres, Marítimas Ou Fluviais",2026,2026-02,1,1,1,1,200.00,0.00,200.00,200.000000,0.01
PP,Hotéis,"Hospedagem ,exceto Do Parlamentar No Distrito Federal.",2026,2026-02,11,11,35,25,11789.03,19.00,11770.03,336.286571,0.69
PP,Publicidade,Divulgação Da Atividade Parlamentar.,2026,2026-02,43,43,219,186,822114.44,0.00,822114.44,3753.947215,48.08
PP,Comunicação,Telefonia,2026,2026-02,24,24,48,8,20537.96,2429.96,18108.00,377.250000,1.06
PP,Outros,Serviço De Segurança Prestado Por Empresa Especializada.,2026,2026-02,5,5,7,5,11196.71,0.00,6892.69,984.670000,0.40
PP,Alimentação,Fornecimento De Alimentação Do Parlamentar,2026,2026-02,11,11,53,33,4160.22,47.46,4112.76,77.599245,0.24
PP,Locomoção,Locação Ou Fretamento De Veículos Automotores,2026,2026-02,38,38,59,36,449618.05,10762.77,438855.24,7438.224407,25.67
PP,Outros,Manutenção De Escritório De Apoio À Atividade Parlamentar,2026,2026-02,34,34,133,99,227542.79,813.28,226729.51,1704.733158,13.26
PP,Alimentação,Fornecimento De Alimentação Do Parlamentar,2026,2026-03,10,10,66,45,5800.37,96.28,5704.09,86.425606,0.31
PP,Combustível,Combustíveis E Lubrificantes.,2026,2026-03,43,43,615,351,208318.89,485.20,207833.69,337.940959,11.37
PP,Locomoção,Locação Ou Fretamento De Aeronaves,2026,2026-03,1,1,1,1,6500.00,0.00,6500.00,6500.000000,0.36
PP,Hotéis,"Hospedagem ,exceto Do Parlamentar No Distrito Federal.",2026,2026-03,16,16,101,50,39438.05,119.90,39318.15,389.288614,2.15
PP,Outros,Manutenção De Escritório De Apoio À Atividade Parlamentar,2026,2026-03,36,36,133,97,249373.32,2900.15,241169.03,1799.768881,13.20
PP,Outros,Serviço De Segurança Prestado Por Empresa Especializada.,2026,2026-03,5,5,5,5,10567.71,870.00,9697.71,1939.542000,0.53
PP,Publicidade,Divulgação Da Atividade Parlamentar.,2026,2026-03,45,45,218,179,858562.24,900.00,857600.38,3933.946697,46.93
PP,Outros,Serviços Postais,2026,2026-03,1,1,1,1,306.90,0.00,306.90,306.900000,0.02
PP,Outros,"Passagens Terrestres, Marítimas Ou Fluviais",2026,2026-03,2,2,4,3,849.68,0.00,849.68,212.420000,0.05
PP,Outros,"Serviço De Táxi, Pedágio E Estacionamento",2026,2026-03,13,13,168,31,8116.58,42.80,8073.78,48.058214,0.44
PP,Publicidade,Assinatura De Publicações,2026,2026-03,2,2,2,2,613.47,0.00,613.47,306.735000,0.03
PP,Locomoção,Locação Ou Fretamento De Veículos Automotores,2026,2026-03,35,35,54,33,437333.52,1658.74,435674.74,8068.050741,23.84
PP,Comunicação,Telefonia,2026,2026-03,22,22,42,7,15037.60,1133.59,13904.01,331.047857,0.76
PP,Locomoção,Locação Ou Fretamento De Veículos Automotores,2026,2026-04,21,21,30,21,193190.17,1119.58,192070.57,6402.352333,20.30
PP,Comunicação,Telefonia,2026,2026-04,9,9,12,6,6056.66,207.26,5849.40,487.450000,0.62
PP,Publicidade,Divulgação Da Atividade Parlamentar.,2026,2026-04,35,35,116,109,451580.89,0.00,451580.89,3892.938707,47.73
PP,Hotéis,"Hospedagem ,exceto Do Parlamentar No Distrito Federal.",2026,2026-04,11,11,33,22,13153.68,0.00,13153.68,398.596364,1.39
PP,Combustível,Combustíveis E Lubrificantes.,2026,2026-04,39,39,368,242,144867.67,310.53,144557.14,392.818315,15.28
PP,Alimentação,Fornecimento De Alimentação Do Parlamentar,2026,2026-04,10,10,34,25,2426.53,58.60,2367.93,69.645000,0.25
PP,Outros,"Serviço De Táxi, Pedágio E Estacionamento",2026,2026-04,7,7,74,15,1701.76,10.00,1691.76,22.861622,0.18
PP,Outros,Manutenção De Escritório De Apoio À Atividade Parlamentar,2026,2026-04,27,27,47,36,125283.01,58.17,125224.84,2664.358298,13.24
PP,Outros,"Passagens Terrestres, Marítimas Ou Fluviais",2026,2026-04,1,1,2,2,460.00,0.00,460.00,230.000000,0.05
PP,Outros,Serviço De Segurança Prestado Por Empresa Especializada.,2026,2026-04,2,2,2,2,9100.00,0.00,9100.00,4550.000000,0.96
PP,Combustível,Combustíveis E Lubrificantes.,2026,2026-05,1,1,5,5,920.84,0.00,920.84,184.168000,100.00
PRD,Comunicação,Telefonia,,,5,5,1,1,501.59,0.00,501.59,3.949528,100.00
PRD,Outros,Manutenção De Escritório De Apoio À Atividade Parlamentar,2023,2023-01,1,1,1,1,5282.41,5.00,5277.41,5277.410000,100.00
PRD,Viagens,Passagem Aérea - Sigepa,2023,2023-02,4,4,43,0,57321.36,0.00,57321.36,1194.195000,47.73
PRD,Combustível,Combustíveis E Lubrificantes.,2023,2023-02,4,4,29,25,9237.04,0.00,9237.04,318.518621,7.69
PRD,Comunicação,Telefonia,2023,2023-02,3,3,3,3,797.81,196.75,601.06,200.353333,0.50
PRD,Outros,Manutenção De Escritório De Apoio À Atividade Parlamentar,2023,2023-02,3,3,8,7,9047.52,140.58,8906.94,1113.367500,7.42
PRD,Publicidade,Divulgação Da Atividade Parlamentar.,2023,2023-02,2,2,2,2,24000.00,0.00,24000.00,12000.000000,19.98
PRD,Locomoção,Locação Ou Fretamento De Veículos Automotores,2023,2023-02,2,2,4,3,15699.80,0.00,15699.80,3924.950000,13.07
PRD,Hotéis,"Hospedagem ,exceto Do Parlamentar No Distrito Federal.",2023,2023-02,1,1,4,3,4329.20,0.00,4329.20,1082.300000,3.60
PRD,Outros,Manutenção De Escritório De Apoio À Atividade Parlamentar,2023,2023-03,3,3,16,11,18036.43,154.90,17881.53,1117.595625,10.08
PRD,Comunicação,Telefonia,2023,2023-03,4,4,6,3,2143.72,401.11,1742.61,290.435000,0.98
PRD,Viagens,Passagem Aérea - Rpa,2023,2023-03,1,1,1,1,1527.37,0.00,1527.37,1527.370000,0.86
PRD,Publicidade,Divulgação Da Atividade Parlamentar.,2023,2023-03,3,3,6,6,48995.00,0.00,48995.00,8165.833333,27.63
PRD,Outros,Serviço De Segurança Prestado Por Empresa Especializada.,2023,2023-03,1,1,1,1,157.10,0.00,157.10,157.100000,0.09
PRD,Locomoção,Locação Ou Fretamento De Veículos Automotores,2023,2023-03,3,3,7,4,31699.90,0.00,31699.90,4528.557143,17.88
PRD,Combustível,Combustíveis E Lubrificantes.,2023,2023-03,4,4,51,41,14828.00,0.00,14828.00,290.745098,8.36
PRD,Viagens,Passagem Aérea - Sigepa,2023,2023-03,4,4,44,0,60351.12,0.00,60351.12,942.986250,34.04
PRD,Outros,"Serviço De Táxi, Pedágio E Estacionamento",2023,2023-03,1,1,1,1,57.31,0.00,57.31,57.310000,0.03
PRD,Alimentação,Fornecimento De Alimentação Do Parlamentar,2023,2023-03,1,1,1,1,79.03,0.00,79.03,79.030000,0.04
PRD,Combustível,Combustíveis E Lubrificantes.,2023,2023-04,4,4,30,21,9987.43,0.00,9987.43,332.914333,6.17
PRD,Viagens,Passagem Aérea - Rpa,2023,2023-04,1,1,1,1,500.00,0.00,500.00,500.000000,0.31
PRD,Publicidade,Divulgação Da Atividade Parlamentar.,2023,2023-04,4,4,5,5,45395.00,0.00,45395.00,9079.000000,28.03
PRD,Outros,Manutenção De Escritório De Apoio À Atividade Parlamentar,2023,2023-04,3,3,20,13,37991.81,173.01,37818.80,1890.940000,23.36
PRD,Outros,"Serviço De Táxi, Pedágio E Estacionamento",2023,2023-04,1,1,1,1,199.31,0.00,199.31,199.310000,0.12
PRD,Locomoção,Locação Ou Fretamento De Veículos Automotores,2023,2023-04,3,3,5,3,22700.00,0.00,22700.00,4540.000000,14.02
PRD,Viagens,Passagem Aérea - Sigepa,2023,2023-04,3,3,29,0,44092.38,0.00,44092.38,1160.325789,27.23
PRD,Comunicação,Telefonia,2023,2023-04,3,3,5,3,1420.12,184.69,1235.43,247.086000,0.76
PRD,Locomoção,Locação Ou Fretamento De Veículos Automotores,2023,2023-05,3,3,5,3,21199.90,0.00,21199.90,4239.980000,14.40
PRD,Publicidade,Divulgação Da Atividade Parlamentar.,2023,2023-05,4,4,9,9,44510.00,0.00,44510.00,4945.555556,30.23
PRD,Outros,Manutenção De Escritório De Apoio À Atividade Parlamentar,2023,2023-05,4,4,9,7,23126.84,5.00,23121.84,2569.093333,15.70
PRD,Outros,"Serviço De Táxi, Pedágio E Estacionamento",2023,2023-05,1,1,1,1,168.81,0.00,168.81,168.810000,0.11
PRD,Viagens,Passagem Aérea - Sigepa,2023,2023-05,4,4,31,0,39676.89,0.00,39676.89,967.729024,26.95
PRD,Comunicação,Telefonia,2023,2023-05,3,3,5,3,1932.94,174.84,1758.10,351.620000,1.19
PRD,Outros,Serviço De Segurança Prestado Por Empresa Especializada.,2023,2023-05,1,1,1,1,157.10,0.00,157.10,157.100000,0.11
PRD,Hotéis,"Hospedagem ,exceto Do Parlamentar No Distrito Federal.",2023,2023-05,1,1,2,1,2633.40,0.00,2633.40,1316.700000,1.79
PRD,Combustível,Combustíveis E Lubrificantes.,2023,2023-05,4,4,49,36,14020.41,0.05,14020.36,286.129796,9.52
PRD,Locomoção,Locação Ou Fretamento De Veículos Automotores,2023,2023-06,3,3,7,4,37199.92,0.00,37199.92,5314.274286,22.67
PRD,Outros,Manutenção De Escritório De Apoio À Atividade Parlamentar,2023,2023-06,4,4,13,11,17541.74,148.71,17393.03,1337.925385,10.60
PRD,Publicidade,Divulgação Da Atividade Parlamentar.,2023,2023-06,4,4,7,7,39500.00,0.00,39500.00,5642.857143,24.07
